title,rating,box_office,budget,runtime,release_year,sadness,joy,love,anger,fear,surprise,Team_Review_Score_sum,Team_Review_Score_mean,Team_Audience_Score_Mean,Team_Tomato_Meter_Mean,Team_Num_reviews,Cast_Review_Score_sum,Cast_Review_Score_mean,Cast_Audience_Score_Mean,Cast_Tomato_Meter_Mean,Cast_Num_reviews,Cast_audienceScore,Cast_tomatoMeter,Team_audienceScore,Team_tomatoMeter,is_in_collection,collection_id,collection_box_office_average,cast_top_1_contrib,cast_top_2_contrib,cast_top_3_contrib,cast_top_4_contrib,cast_top_5_contrib,director_top_1_contrib,writer_top_1_contrib,writer_top_2_contrib,writer_top_3_contrib,distributor_top_1_contrib,,sony pictures releasing,universal pictures,warner bros.,new line cinema,columbia pictures,warner bros. pictures,buena vista pictures distribution,paramount pictures,20th century fox,surround,dolby sr,dts,sdds,dolby digital,some violence,some language,drug use,violence,sexual content,thematic elements,sexuality,nudity,language,pervasive language,action,sci-fi,romance,kids & family,drama,adventure,comedy,horror,fantasy,mystery & thriller,Unknown Cast,Star Studded Cast,Steady Performers,Emerging Ensemble,Unknown Director / Writer,Established Team,Blockbuster Team,Emerging Director / Writer
the right stuff,0,21100000.0,27000000.0,192.0,1983.0,0.0348520502448082,0.0164732486009597,0.0017722237389534,0.4781036078929901,0.4652507305145263,0.003548176260665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89.0,40.0,33.0,False,0.0,0.0,87384784.2,83784978.33333333,37533333.333333336,33628013.0,21100000.0,33465839.42857143,135300000.0,,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the ring,3,249300000.0,48000000.0,115.0,2002.0,0.0058313808403909,0.0025035648141056,0.0004423539212439,0.0043044863268733,0.9516237378120422,0.0352944694459438,0.3612,0.3612,74.0,94.0,1.0,0.9934,0.3311333333333333,81.0,84.33333333333333,3.0,71.0,67.0,86.0,80.0,True,14563.0,206650000.0,113700000.0,110908494.92,70434918.68421052,,,421512500.0,371090909.09090906,249300000.0,156575444.66666666,139167339.94871795,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
the ring two,3,164000000.0,50000000.0,110.0,2005.0,0.0450920090079307,0.0063987523317337,0.0009845453314483,0.6491329669952393,0.295773446559906,0.0026183456648141,-0.1531,-0.1531,81.0,98.0,1.0,0.1890999999999999,0.0145461538461538,60.46153846153846,58.5,13.0,71.0,67.0,81.0,98.0,True,14563.0,206650000.0,164000000.0,79329367.5,75428039.25,70434918.68421052,26548971.46153846,82341956.0,371090909.09090906,,,139167339.94871795,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
the ringer,3,40400000.0,20000000.0,94.0,2005.0,0.0216059256345033,0.0022165267728269,0.0005771875148639,0.9719691276550292,0.0032982197590172,0.0003329951432533,0.5423,0.5423,83.0,82.0,1.0,1.2705,0.1411666666666666,70.88888888888889,60.125,9.0,60.0,61.0,83.0,82.0,False,0.0,0.0,110908494.92,99101562.5,97161538.46153846,,,40400000.0,40400000.0,,,35661038.02469136,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
the rite,3,96600000.0,37000000.0,113.0,2011.0,0.995371639728546,0.001172404969111,0.0003405681927688,0.0024512996897101,0.000486744887894,0.0001772449177224,0.3498,0.08745,63.25,50.0,4.0,27.1051,0.24419009009009,68.25225225225225,61.7927927927928,111.0,35.0,10.0,61.0,79.0,False,0.0,0.0,91542501.94285715,,,,,106100000.0,185866666.66666666,,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
the river wild,0,94200000.0,45000000.0,111.0,1994.0,0.0649376660585403,0.1152160018682479,0.0080860033631324,0.3291917741298675,0.4801323413848877,0.0024361917749047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,93.0,28.0,18.0,False,0.0,0.0,88584631.58536585,86468576.375,75600326.10714285,66742856.91304348,39033333.333333336,83766666.66666667,94200000.0,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
the road,6,27600000.0,25000000.0,111.0,2009.0,0.0060428008437156,0.0036989238578826,0.0006868494674563,0.954187512397766,0.0350023917853832,0.0003815093659795,-0.9623,-0.2405749999999999,78.75,78.5,4.0,21.9381,0.184353781512605,63.567796610169495,59.134453781512605,119.0,68.0,74.0,74.0,67.0,False,0.0,0.0,216275948.52941176,172400507.07142857,91432757.90476191,66059690.344827585,27300000.0,35966666.666666664,9828279.0,,,82275303.84,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
the road to wellville,0,26000000.0,25000000.0,120.0,1994.0,0.3184593915939331,0.4346340298652649,0.0058193579316139,0.0946152508258819,0.1390027105808258,0.0074691795744001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,92.0,95.0,False,0.0,0.0,91542501.94285715,75042282.33333333,52678094.19444445,51219229.666666664,29493251.666666668,31713391.454545453,46286826.5,,,122711155.8005865,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
the rock,0,335600000.0,75000000.0,136.0,1996.0,0.002519232686609,0.0033628121018409,0.0008735490846447,0.9136300086975098,0.07869403809309,0.0009204316884279,0.0,0.0,0.0,0.0,0.0,0.6369,0.6369,82.0,95.0,1.0,90.0,94.0,51.0,79.0,False,0.0,0.0,90481316.59523809,85207372.85714285,83784978.33333333,73686126.04545455,49752910.54545455,470907142.85714287,335600000.0,227400000.0,158328308.5,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
the rocker,3,8800000.0,15000000.0,102.0,2008.0,0.011041915975511,0.8747934699058533,0.0026616107206791,0.1004179269075393,0.0091539872810244,0.0019309718627482,1.4982,0.7491,64.0,69.0,2.0,4.219900000000001,0.5274875000000001,35.25,49.25,8.0,31.0,40.0,46.0,41.0,False,0.0,0.0,218577777.7777778,177025000.0,89033333.33333333,51646153.84615385,8800000.0,133350000.0,97000000.0,72754049.5,,105403546.78305785,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
the rocketeer,0,46700000.0,35.0,108.0,1991.0,0.0071504525840282,0.0161582678556442,0.0021789625752717,0.421613872051239,0.5478319525718689,0.0050665587186813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,84.0,75.0,80.0,False,0.0,0.0,94981250.0,66654824.333333336,45438035.10714286,41866666.666666664,22291678.57142857,194625000.0,46700000.0,46700000.0,46700000.0,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
the romantics,3,123820.0,4500000.0,95.0,2010.0,0.0243187416344881,0.0106045035645365,0.2907756865024566,0.3252913355827331,0.340508759021759,0.0085009587928652,0.0,0.0,0.0,0.0,0.0,4.169099999999999,0.1895045454545454,64.31818181818181,55.31818181818182,22.0,36.0,25.0,21.0,14.0,False,0.0,0.0,296793232.0,117760790.22222222,73212900.125,70390400.375,52923963.0,123820.0,123820.0,,,123820.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
the rookie,0,21600000.0,30000000.0,120.0,1990.0,0.0273601692169904,0.0146898217499256,0.0018712459132075,0.6798316836357117,0.2738969326019287,0.0023501231335103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,18.0,85.0,97.0,False,0.0,0.0,68592777.77777778,46132470.047619045,15616036.75,,,93516666.66666667,82431829.75,,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
the rookie,0,21600000.0,30000000.0,120.0,1990.0,0.0273601692169904,0.0146898217499256,0.0018712459132075,0.6798316836357117,0.2738969326019287,0.0023501231335103,0.0,0.0,0.0,0.0,0.0,1.7666999999999995,0.3533399999999999,66.0,64.0,5.0,61.0,31.0,85.0,66.0,False,0.0,0.0,68592777.77777778,46132470.047619045,15616036.75,,,93516666.66666667,82431829.75,,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
the rookie,0,80700000.0,22000000.0,128.0,2002.0,0.1243273094296455,0.7523289322853088,0.0026874707546085,0.0990363806486129,0.0172434151172637,0.0043765031732618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,18.0,85.0,97.0,False,0.0,0.0,110908494.92,58683713.51351351,56914285.71428572,38159139.72727273,,122860000.0,121785714.28571428,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the rookie,0,80700000.0,22000000.0,128.0,2002.0,0.1243273094296455,0.7523289322853088,0.0026874707546085,0.0990363806486129,0.0172434151172637,0.0043765031732618,0.0,0.0,0.0,0.0,0.0,1.7666999999999995,0.3533399999999999,66.0,64.0,5.0,61.0,31.0,85.0,66.0,False,0.0,0.0,110908494.92,58683713.51351351,56914285.71428572,38159139.72727273,,122860000.0,121785714.28571428,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
the room,6,5200000.0,6000000.0,99.0,2003.0,0.0042102490551769,0.0012379749678075,0.0005270126275718,0.9919260144233704,0.0019274802180007,0.0001713784586172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,91.0,64.0,42.0,False,0.0,0.0,5200000.0,5200000.0,,,,5200000.0,5200000.0,,,5200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the roommate,3,52500000.0,16000000.0,94.0,2011.0,0.2814446985721588,0.0216258224099874,0.0265012085437774,0.564900815486908,0.1028598174452781,0.0026675958652049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,27.0,3.0,False,0.0,0.0,52500000.0,49966666.666666664,38028014.3,35500000.0,32350000.0,52500000.0,52500000.0,,,48836619.30434783,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
the rose,0,29200000.0,9300000.0,134.0,1979.0,0.1593760550022125,0.004736665636301,0.0015012177173048,0.8308396339416504,0.0028938686009496,0.000652638322208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,56.0,49.0,24.0,False,0.0,0.0,56338781.166666664,55084292.0,34500285.0,,,26200000.0,48771428.571428575,29200000.0,,46096434.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the royal tenenbaums,6,71400000.0,21000000.0,109.0,2001.0,0.0061462977901101,0.97077876329422,0.0187219232320785,0.0026679032016545,0.0011207772186025,0.0005642822943627,0.5431,0.27155,55.5,69.0,2.0,14.314,0.5112142857142857,60.71428571428572,59.5,28.0,57.0,69.0,,,False,0.0,0.0,163165504.04166666,144227705.08333334,67311491.11538461,56516479.48648649,37715767.89473684,44352013.8,35980034.5,,,89519306.73285198,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
the ruins,6,22900000.0,25000000.0,90.0,2008.0,0.0024296445772051,0.0047675678506493,0.0011295675067231,0.0382495671510696,0.950253427028656,0.0031702022533863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,49.0,,,False,0.0,0.0,43491439.333333336,41620000.0,29644812.5,25330000.0,10766666.666666666,22900000.0,19600000.0,,,88150000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
the rules of attraction,6,11800000.0,4000000.0,110.0,2002.0,0.0419039204716682,0.001943887094967,0.0044157789088785,0.0275092478841543,0.9223650097846984,0.0018621918279677,1.3703,0.68515,85.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,,,71.0,44.0,False,0.0,0.0,104988282.6875,39486935.333333336,33050000.0,22515388.666666668,20900000.0,11800000.0,102933333.33333333,22900000.0,,96254545.45454545,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
the rum diary,6,30100000.0,45000000.0,120.0,2011.0,0.01005086209625,0.0684998705983161,0.026883665472269,0.5519164800643921,0.3347554802894592,0.0078936554491519,2.2780000000000005,0.28475,74.5,73.0,4.0,16.136300000000002,0.3752627906976745,69.44186046511628,66.95348837209302,43.0,70.0,43.0,36.0,38.0,False,0.0,0.0,142097892.8888889,96844684.61538461,93944652.75,40405625.28571428,32775000.0,10839351.0,11563610.6,,,51000000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
the runaways,6,2995811.0,10000000.0,106.0,2010.0,0.0039620683528482,0.9597886204719543,0.0065419194288551,0.0208889674395322,0.0049852998927235,0.0038330333773046,0.0,0.0,0.0,0.0,0.0,11.8922,0.1887650793650793,63.42857142857143,51.693548387096776,63.0,87.0,85.0,55.0,69.0,False,0.0,0.0,197149784.30769232,132969581.1,117166201.22222222,54598603.666666664,3397905.5,2995811.0,2995811.0,,,6797905.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
the rundown,3,80900000.0,85000000.0,104.0,2003.0,0.002859900239855,0.0012788660824298,0.0004931758739985,0.911663293838501,0.0831202790141105,0.0005843196995556,-0.2366,-0.2366,58.0,41.0,1.0,2.8668,0.4095428571428571,40.57142857142857,27.428571428571427,7.0,52.0,42.0,54.0,48.0,False,0.0,0.0,365820394.7368421,129471189.83333333,86831373.84210527,62688839.39473684,,186394079.7142857,124940000.0,71600000.0,71600000.0,73901624.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
the running man,0,38100000.0,27000000.0,101.0,1987.0,0.0029204951133579,0.0028504594229161,0.0006379285478033,0.9907346963882446,0.0025062155909836,0.0003503073530737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,26.0,49.0,63.0,False,0.0,0.0,158297281.62962964,38100000.0,25628571.42857143,19526089.375,,21593182.4,102275511.0,,,42495398.31818182,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
the russia house,0,22600000.0,22997992.0,122.0,1990.0,0.0131255341693758,0.0677556470036506,0.0029547691810876,0.8715988397598267,0.0427010655403137,0.0018640998750925,0.0,0.0,0.0,0.0,0.0,0.6369,0.6369,82.0,95.0,1.0,90.0,94.0,50.0,43.0,False,0.0,0.0,112775000.0,76115619.2,73686126.04545455,32594017.866666667,18674501.375,17588671.777777776,21755210.0,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
the saddest music in the world,6,669100.0,3800000.0,99.0,2003.0,0.9079657793045044,0.0082673663273453,0.0019394684350118,0.0782644897699356,0.0023857974447309,0.0011771062854677,1.8181,0.454525,79.75,74.0,4.0,0.0,0.0,0.0,0.0,0.0,,,72.0,90.0,False,0.0,0.0,24549155.555555556,10681189.666666666,727550.0,669100.0,669100.0,669100.0,,,,16196752.965517242,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
the saint,0,169400000.0,90000000.0,116.0,1997.0,0.0138995796442031,0.0021210473496466,0.0006021090666763,0.9719836711883544,0.0110484026372432,0.0003451229713391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,96.0,19.0,14.0,True,0.0,0.0,137700000.0,72205096.4090909,71277662.38461539,,,97182156.6923077,235940000.0,169400000.0,88690000.0,96204226.7745098,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
the sandlot,0,34300000.0,7000000.0,102.0,1993.0,0.0170597378164529,0.8031108975410461,0.0092335902154445,0.0955957770347595,0.0709299743175506,0.0040700412355363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,,,True,0.0,0.0,34300000.0,34300000.0,34300000.0,34300000.0,32800000.0,34300000.0,34300000.0,,,105403546.78305785,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False
the santa clause,0,190300000.0,22000000.0,97.0,1994.0,0.4313874542713165,0.0788266882300376,0.0026626961771398,0.4368987381458282,0.0482439696788787,0.0019803948234766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,65.0,73.0,True,53159.0,158000000.0,181969010.9375,122233333.33333333,114394321.36363636,96950000.0,36135157.266666666,94000000.0,220250000.0,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
the santa clause 2,0,172900000.0,65000000.0,104.0,2002.0,0.0864734500646591,0.7645561099052429,0.0055774156935513,0.135082334280014,0.0072257630527019,0.0010849399259313,0.0,0.0,0.0,0.0,0.0,2.5953,0.25953,36.6,32.9,10.0,33.0,4.0,41.0,17.0,True,53159.0,158000000.0,181969010.9375,134100000.0,122233333.33333333,114394321.36363636,96950000.0,101875000.0,178400000.0,172900000.0,172900000.0,89519306.73285198,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
the santa clause 3 the escape clause,0,110800000.0,12000000.0,92.0,2006.0,0.0060685388743877,0.1477093547582626,0.0092270467430353,0.4759543538093567,0.327551007270813,0.0334896855056285,0.9886,0.4942999999999999,70.0,44.0,2.0,6.533600000000001,0.2252965517241379,41.93103448275862,32.96551724137931,29.0,33.0,4.0,41.0,17.0,True,53159.0,158000000.0,181969010.9375,134100000.0,114394321.36363636,96950000.0,49939237.25,101875000.0,99781755.5,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
the savages,6,10600000.0,8000000.0,113.0,2007.0,0.769959568977356,0.0201349463313817,0.0036436656955629,0.0577286593616008,0.1472460776567459,0.00128701236099,4.3106,0.538825,68.0,81.0,4.0,11.7045,0.23409,63.18367346938776,64.36734693877551,50.0,84.0,85.0,78.0,94.0,False,0.0,0.0,77626541.42105263,66352568.6,35250000.0,,,8050000.0,8050000.0,,,35661038.02469136,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
the scarlet letter,0,35000000.0,46000000.0,135.0,1995.0,0.0234126858413219,0.1247619166970253,0.0431022308766841,0.1278337240219116,0.674045205116272,0.0068441568873822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,55.0,,,False,0.0,0.0,149996426.80645162,86946130.89473684,70148927.25,66059690.344827585,35000000.0,22550000.0,78466666.66666667,35000000.0,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the score,6,113500000.0,68000000.0,124.0,2001.0,0.00536730280146,0.4720543026924133,0.0225003417581319,0.183108702301979,0.2721211314201355,0.04484823346138,0.8900999999999999,0.2966999999999999,72.33333333333333,88.33333333333333,3.0,6.6534,0.350178947368421,79.36842105263158,72.47368421052632,19.0,62.0,69.0,56.0,65.0,False,0.0,0.0,93200000.0,64069009.952380955,62453919.57446808,51150000.0,,68454545.45454545,113500000.0,113500000.0,113500000.0,96204226.7745098,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
the scorpion king,3,180600000.0,60000000.0,92.0,2002.0,0.0013284740271046,0.0020985642913728,0.0006970510585233,0.992665708065033,0.0027756011113524,0.0004346294444985,1.5988000000000002,0.31976,47.8,33.8,4.0,0.0,0.0,0.0,0.0,0.0,52.0,42.0,43.0,3.0,True,0.0,0.0,365820394.7368421,166300000.0,107475648.0,90308683.0,60686250.0,144580567.83333334,235950000.0,235950000.0,220719661.0,98087031.61585365,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
the scout,0,2600000.0,0.0,101.0,1994.0,0.0247861966490745,0.006390584167093,0.0007343393517658,0.0436792224645614,0.9210650324821472,0.0033445486333221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,42.0,81.0,77.0,False,0.0,0.0,177317285.7142857,109254217.30434783,57201460.571428575,,,33046784.0,43971428.571428575,9500000.0,2600000.0,105403546.78305785,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
the sea wolves,0,220181.0,12000000.0,120.0,1980.0,0.0060359723865985,0.0046809567138552,0.0009891415247693,0.0797276645898819,0.907239556312561,0.0013267265167087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,,,False,0.0,0.0,122418909.0,45073393.666666664,12119131.75,5968379.666666667,220181.0,5010090.5,3350460.3333333335,,,96204226.7745098,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the second best exotic marigold hotel,1,86000000.0,10000000.0,122.0,2015.0,0.0056114755570888,0.0093908999115228,0.0037038635928183,0.0734446421265602,0.9068251848220824,0.0010239620460197,14.952,0.5537777777777778,68.88888888888889,65.70370370370371,27.0,42.556700000000006,0.3223992424242424,73.43939393939394,70.49242424242425,132.0,83.0,88.0,78.0,64.0,True,306937.0,86000000.0,243220000.0,161725730.75,99196927.27272727,93626305.23076923,56300000.0,90357188.2,86000000.0,,,35661038.02469136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
the second chance,3,463542.0,1200000.0,102.0,2006.0,0.0824502557516098,0.2739554345607757,0.0061085470952093,0.6142607927322388,0.0216527059674263,0.0015722231473773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,44.0,,,False,0.0,0.0,463542.0,463542.0,463542.0,,,463542.0,463542.0,,,2935202.1666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the secret garden,0,40000000.0,18000000.0,101.0,1993.0,0.9961583018302916,0.000322573701851,0.000278846011497,0.002654627431184,0.0004522748058661,0.0001333445688942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,True,462565.0,40000000.0,93626305.23076923,40000000.0,40000000.0,40000000.0,,16000000.0,72900346.57142857,25000000.0,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
the secret life of bees,3,40000000.0,11000000.0,110.0,2008.0,0.0150522552430629,0.0042102239094674,0.0006821664865128,0.0872109085321426,0.8904603123664856,0.0023842053487896,6.0204,0.3762749999999999,95.0,85.0,8.0,35.4212,0.3162607142857143,64.39285714285714,51.090090090090094,112.0,61.0,47.0,70.0,80.0,False,0.0,0.0,229400000.0,132969581.1,125108333.33333333,40000000.0,20826700.0,27433333.333333332,40000000.0,27433333.333333332,,35661038.02469136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
the secret of nimh,0,14700000.0,6300000.0,83.0,1982.0,0.0066370256245136,0.000883133674506,0.000266720278887,0.009674740023911,0.9818673133850098,0.0006710136076435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,95.0,85.0,93.0,True,141292.0,14700000.0,76625150.0,45484055.72727273,14700000.0,14700000.0,7566666.666666667,49580423.0,125240000.0,14700000.0,14700000.0,70792151.84210527,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
the secret of roan inish,0,6159269.0,5700000.0,103.0,1994.0,0.0855634286999702,0.3890799582004547,0.0240622274577617,0.2003364861011505,0.2901385128498077,0.010819393210113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,100.0,False,0.0,0.0,15454999.166666666,6159269.0,6159269.0,,,3449492.0,13946462.25,,,8726603.481481481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
